message
"{'loss': 0.1306, 'learning_rate': 4.846532689120743e-05, 'epoch': 0.04}"
"{'loss': 0.123, 'learning_rate': 4.845949163223864e-05, 'epoch': 0.04}"
"{'loss': 0.1271, 'learning_rate': 4.845365637326985e-05, 'epoch': 0.04}"
"{'loss': 0.1388, 'learning_rate': 4.8447821114301057e-05, 'epoch': 0.04}"
"{'loss': 0.128, 'learning_rate': 4.8441985855332265e-05, 'epoch': 0.04}"
"{'loss': 0.1462, 'learning_rate': 4.8436150596363466e-05, 'epoch': 0.04}"
"{'loss': 0.1677, 'learning_rate': 4.843031533739468e-05, 'epoch': 0.04}"
"{'loss': 0.1185, 'learning_rate': 4.842448007842588e-05, 'epoch': 0.04}"
"{'loss': 0.1389, 'learning_rate': 4.841864481945709e-05, 'epoch': 0.04}"
"{'loss': 0.161, 'learning_rate': 4.84128095604883e-05, 'epoch': 0.04}"
"{'loss': 0.1549, 'learning_rate': 4.8406974301519506e-05, 'epoch': 0.04}"
"{'loss': 0.2114, 'learning_rate': 4.840113904255071e-05, 'epoch': 0.04}"
"{'loss': 0.1286, 'learning_rate': 4.839530378358192e-05, 'epoch': 0.04}"
"{'loss': 0.2072, 'learning_rate': 4.838946852461312e-05, 'epoch': 0.04}"
"{'loss': 0.1087, 'learning_rate': 4.838363326564433e-05, 'epoch': 0.04}"
"{'loss': 0.1623, 'learning_rate': 4.837779800667554e-05, 'epoch': 0.04}"
"{'loss': 0.1212, 'learning_rate': 4.8371962747706747e-05, 'epoch': 0.04}"
"{'loss': 0.1173, 'learning_rate': 4.836612748873795e-05, 'epoch': 0.04}"
"{'loss': 0.1368, 'learning_rate': 4.836029222976916e-05, 'epoch': 0.04}"
"{'loss': 0.1455, 'learning_rate': 4.8354456970800364e-05, 'epoch': 0.04}"
"{'loss': 0.1175, 'learning_rate': 4.834862171183157e-05, 'epoch': 0.04}"
"{'loss': 0.1627, 'learning_rate': 4.834278645286278e-05, 'epoch': 0.04}"
"{'loss': 0.0873, 'learning_rate': 4.833695119389399e-05, 'epoch': 0.04}"
"{'loss': 0.1572, 'learning_rate': 4.833111593492519e-05, 'epoch': 0.04}"
"{'loss': 0.134, 'learning_rate': 4.8325280675956403e-05, 'epoch': 0.04}"
"{'loss': 0.1822, 'learning_rate': 4.8319445416987605e-05, 'epoch': 0.04}"
"{'loss': 0.0958, 'learning_rate': 4.831361015801881e-05, 'epoch': 0.04}"
"{'loss': 0.1283, 'learning_rate': 4.830777489905002e-05, 'epoch': 0.04}"
"{'loss': 0.1099, 'learning_rate': 4.830193964008123e-05, 'epoch': 0.04}"
"{'loss': 0.1267, 'learning_rate': 4.8296104381112436e-05, 'epoch': 0.04}"
"{'loss': 0.1324, 'learning_rate': 4.8290269122143644e-05, 'epoch': 0.04}"
"{'loss': 0.1631, 'learning_rate': 4.828443386317485e-05, 'epoch': 0.04}"
"{'loss': 0.1191, 'learning_rate': 4.8278598604206054e-05, 'epoch': 0.04}"
"{'loss': 0.1308, 'learning_rate': 4.827276334523727e-05, 'epoch': 0.04}"
"{'loss': 0.1161, 'learning_rate': 4.826692808626847e-05, 'epoch': 0.04}"
"{'loss': 0.1107, 'learning_rate': 4.826109282729968e-05, 'epoch': 0.04}"
"{'loss': 0.1199, 'learning_rate': 4.8255257568330885e-05, 'epoch': 0.04}"
"{'loss': 0.1756, 'learning_rate': 4.8249422309362093e-05, 'epoch': 0.04}"
"{'loss': 0.1539, 'learning_rate': 4.8243587050393295e-05, 'epoch': 0.04}"
"{'loss': 0.1423, 'learning_rate': 4.823775179142451e-05, 'epoch': 0.04}"
"{'loss': 0.129, 'learning_rate': 4.823191653245571e-05, 'epoch': 0.04}"
"{'loss': 0.1297, 'learning_rate': 4.822608127348692e-05, 'epoch': 0.04}"
"{'loss': 0.1577, 'learning_rate': 4.8220246014518126e-05, 'epoch': 0.04}"
"{'loss': 0.1867, 'learning_rate': 4.8214410755549334e-05, 'epoch': 0.04}"
"{'loss': 0.1528, 'learning_rate': 4.8208575496580536e-05, 'epoch': 0.04}"
"{'loss': 0.1392, 'learning_rate': 4.820274023761175e-05, 'epoch': 0.04}"
"{'loss': 0.1083, 'learning_rate': 4.819690497864295e-05, 'epoch': 0.04}"
"{'loss': 0.1371, 'learning_rate': 4.819106971967416e-05, 'epoch': 0.04}"
"{'loss': 0.1162, 'learning_rate': 4.818523446070537e-05, 'epoch': 0.04}"
"{'loss': 0.1358, 'learning_rate': 4.8179399201736575e-05, 'epoch': 0.04}"
"{'loss': 0.108, 'learning_rate': 4.817356394276778e-05, 'epoch': 0.04}"
"{'loss': 0.1385, 'learning_rate': 4.816772868379899e-05, 'epoch': 0.04}"
"{'loss': 0.1518, 'learning_rate': 4.816189342483019e-05, 'epoch': 0.04}"
"{'loss': 0.1361, 'learning_rate': 4.81560581658614e-05, 'epoch': 0.04}"
"{'loss': 0.1103, 'learning_rate': 4.815022290689261e-05, 'epoch': 0.04}"
"{'loss': 0.1061, 'learning_rate': 4.8144387647923816e-05, 'epoch': 0.04}"
"{'loss': 0.1311, 'learning_rate': 4.8138552388955024e-05, 'epoch': 0.04}"
"{'loss': 0.0972, 'learning_rate': 4.813271712998623e-05, 'epoch': 0.04}"
"{'loss': 0.1392, 'learning_rate': 4.812688187101744e-05, 'epoch': 0.04}"
"{'loss': 0.1229, 'learning_rate': 4.812104661204864e-05, 'epoch': 0.04}"
"{'loss': 0.1461, 'learning_rate': 4.8115211353079856e-05, 'epoch': 0.04}"
"{'loss': 0.1228, 'learning_rate': 4.810937609411106e-05, 'epoch': 0.04}"
"{'loss': 0.1331, 'learning_rate': 4.8103540835142265e-05, 'epoch': 0.04}"
"{'loss': 0.1411, 'learning_rate': 4.8097705576173473e-05, 'epoch': 0.04}"
"{'loss': 0.1194, 'learning_rate': 4.809187031720468e-05, 'epoch': 0.04}"
"{'loss': 0.1296, 'learning_rate': 4.808603505823588e-05, 'epoch': 0.04}"
"{'loss': 0.1376, 'learning_rate': 4.80801997992671e-05, 'epoch': 0.04}"
"{'loss': 0.1314, 'learning_rate': 4.80743645402983e-05, 'epoch': 0.04}"
"{'loss': 0.1234, 'learning_rate': 4.8068529281329506e-05, 'epoch': 0.04}"
"{'loss': 0.1533, 'learning_rate': 4.8062694022360714e-05, 'epoch': 0.04}"
"{'loss': 0.1146, 'learning_rate': 4.805685876339192e-05, 'epoch': 0.04}"
"{'loss': 0.1059, 'learning_rate': 4.8051023504423124e-05, 'epoch': 0.04}"
"{'loss': 0.1315, 'learning_rate': 4.804518824545434e-05, 'epoch': 0.04}"
"{'loss': 0.1885, 'learning_rate': 4.803935298648554e-05, 'epoch': 0.04}"
"{'loss': 0.1519, 'learning_rate': 4.803351772751675e-05, 'epoch': 0.04}"
"{'loss': 0.1143, 'learning_rate': 4.8027682468547955e-05, 'epoch': 0.05}"
"{'loss': 0.1172, 'learning_rate': 4.802184720957916e-05, 'epoch': 0.05}"
"{'loss': 0.0957, 'learning_rate': 4.8016011950610365e-05, 'epoch': 0.05}"
"{'loss': 0.1297, 'learning_rate': 4.801017669164158e-05, 'epoch': 0.05}"
"{'loss': 0.14, 'learning_rate': 4.800434143267278e-05, 'epoch': 0.05}"
"{'loss': 0.1469, 'learning_rate': 4.799850617370399e-05, 'epoch': 0.05}"
"{'loss': 0.1104, 'learning_rate': 4.7992670914735196e-05, 'epoch': 0.05}"
"{'loss': 0.1746, 'learning_rate': 4.7986835655766404e-05, 'epoch': 0.05}"
"{'loss': 0.1152, 'learning_rate': 4.798100039679761e-05, 'epoch': 0.05}"
"{'loss': 0.1546, 'learning_rate': 4.797516513782882e-05, 'epoch': 0.05}"
"{'loss': 0.1426, 'learning_rate': 4.796932987886003e-05, 'epoch': 0.05}"
"{'loss': 0.1791, 'learning_rate': 4.796349461989123e-05, 'epoch': 0.05}"
"{'loss': 0.1519, 'learning_rate': 4.7957659360922444e-05, 'epoch': 0.05}"
"{'loss': 0.1558, 'learning_rate': 4.7951824101953645e-05, 'epoch': 0.05}"
"{'loss': 0.1096, 'learning_rate': 4.794598884298485e-05, 'epoch': 0.05}"
"{'loss': 0.1441, 'learning_rate': 4.794015358401606e-05, 'epoch': 0.05}"
"{'loss': 0.1421, 'learning_rate': 4.793431832504727e-05, 'epoch': 0.05}"
"{'loss': 0.1344, 'learning_rate': 4.792848306607847e-05, 'epoch': 0.05}"
"{'loss': 0.1062, 'learning_rate': 4.7922647807109685e-05, 'epoch': 0.05}"
"{'loss': 0.112, 'learning_rate': 4.7916812548140886e-05, 'epoch': 0.05}"
"{'loss': 0.1331, 'learning_rate': 4.7910977289172094e-05, 'epoch': 0.05}"
"{'loss': 0.108, 'learning_rate': 4.79051420302033e-05, 'epoch': 0.05}"
"{'loss': 0.1212, 'learning_rate': 4.789930677123451e-05, 'epoch': 0.05}"
"{'loss': 0.0971, 'learning_rate': 4.789347151226571e-05, 'epoch': 0.05}"
"{'loss': 0.1463, 'learning_rate': 4.7887636253296926e-05, 'epoch': 0.05}"
"{'loss': 0.1435, 'learning_rate': 4.788180099432813e-05, 'epoch': 0.05}"
"{'loss': 0.0821, 'learning_rate': 4.7875965735359335e-05, 'epoch': 0.05}"
"{'loss': 0.1283, 'learning_rate': 4.787013047639054e-05, 'epoch': 0.05}"
"{'loss': 0.1436, 'learning_rate': 4.786429521742175e-05, 'epoch': 0.05}"
"{'loss': 0.1454, 'learning_rate': 4.785845995845295e-05, 'epoch': 0.05}"
"{'loss': 0.1196, 'learning_rate': 4.785262469948417e-05, 'epoch': 0.05}"
"{'loss': 0.1544, 'learning_rate': 4.784678944051537e-05, 'epoch': 0.05}"
"{'loss': 0.1874, 'learning_rate': 4.7840954181546576e-05, 'epoch': 0.05}"
"{'loss': 0.1355, 'learning_rate': 4.7835118922577784e-05, 'epoch': 0.05}"
"{'loss': 0.1677, 'learning_rate': 4.782928366360899e-05, 'epoch': 0.05}"
"{'loss': 0.1303, 'learning_rate': 4.78234484046402e-05, 'epoch': 0.05}"
"{'loss': 0.1126, 'learning_rate': 4.781761314567141e-05, 'epoch': 0.05}"
"{'loss': 0.1366, 'learning_rate': 4.7811777886702616e-05, 'epoch': 0.05}"
"{'loss': 0.1149, 'learning_rate': 4.780594262773382e-05, 'epoch': 0.05}"
"{'loss': 0.1825, 'learning_rate': 4.780010736876503e-05, 'epoch': 0.05}"
"{'loss': 0.1547, 'learning_rate': 4.779427210979623e-05, 'epoch': 0.05}"
"{'loss': 0.1403, 'learning_rate': 4.778843685082744e-05, 'epoch': 0.05}"
"{'loss': 0.1345, 'learning_rate': 4.778260159185865e-05, 'epoch': 0.05}"
"{'loss': 0.1265, 'learning_rate': 4.777676633288986e-05, 'epoch': 0.05}"
"{'loss': 0.1697, 'learning_rate': 4.777093107392106e-05, 'epoch': 0.05}"
"{'loss': 0.1217, 'learning_rate': 4.776509581495227e-05, 'epoch': 0.05}"
"{'loss': 0.0942, 'learning_rate': 4.7759260555983474e-05, 'epoch': 0.05}"
"{'loss': 0.133, 'learning_rate': 4.775342529701468e-05, 'epoch': 0.05}"
"{'loss': 0.1282, 'learning_rate': 4.774759003804589e-05, 'epoch': 0.05}"
"{'loss': 0.1616, 'learning_rate': 4.77417547790771e-05, 'epoch': 0.05}"
"{'loss': 0.1162, 'learning_rate': 4.77359195201083e-05, 'epoch': 0.05}"
"{'loss': 0.1199, 'learning_rate': 4.7730084261139514e-05, 'epoch': 0.05}"
"{'loss': 0.1661, 'learning_rate': 4.7724249002170715e-05, 'epoch': 0.05}"
"{'loss': 0.1225, 'learning_rate': 4.771841374320192e-05, 'epoch': 0.05}"
"{'loss': 0.1654, 'learning_rate': 4.771257848423313e-05, 'epoch': 0.05}"
"{'loss': 0.1746, 'learning_rate': 4.770674322526434e-05, 'epoch': 0.05}"
"{'loss': 0.1635, 'learning_rate': 4.770090796629555e-05, 'epoch': 0.05}"
"{'loss': 0.1443, 'learning_rate': 4.7695072707326755e-05, 'epoch': 0.05}"
"{'loss': 0.1331, 'learning_rate': 4.7689237448357956e-05, 'epoch': 0.05}"
"{'loss': 0.1382, 'learning_rate': 4.7683402189389164e-05, 'epoch': 0.05}"
"{'loss': 0.1165, 'learning_rate': 4.767756693042037e-05, 'epoch': 0.05}"
"{'loss': 0.1218, 'learning_rate': 4.767173167145158e-05, 'epoch': 0.05}"
"{'loss': 0.1902, 'learning_rate': 4.766589641248279e-05, 'epoch': 0.05}"
"{'loss': 0.0959, 'learning_rate': 4.7660061153513996e-05, 'epoch': 0.05}"
"{'loss': 0.1541, 'learning_rate': 4.7654225894545204e-05, 'epoch': 0.05}"
"{'loss': 0.1621, 'learning_rate': 4.7648390635576405e-05, 'epoch': 0.05}"
"{'loss': 0.1002, 'learning_rate': 4.764255537660762e-05, 'epoch': 0.05}"
"{'loss': 0.1238, 'learning_rate': 4.763672011763882e-05, 'epoch': 0.05}"
"{'loss': 0.1335, 'learning_rate': 4.763088485867003e-05, 'epoch': 0.05}"
"{'loss': 0.1132, 'learning_rate': 4.762504959970124e-05, 'epoch': 0.05}"
"{'loss': 0.1062, 'learning_rate': 4.7619214340732445e-05, 'epoch': 0.05}"
"{'loss': 0.1, 'learning_rate': 4.7613379081763646e-05, 'epoch': 0.05}"
"{'loss': 0.1424, 'learning_rate': 4.760754382279486e-05, 'epoch': 0.05}"
"{'loss': 0.1313, 'learning_rate': 4.760170856382606e-05, 'epoch': 0.05}"
"{'loss': 0.1378, 'learning_rate': 4.759587330485727e-05, 'epoch': 0.05}"
"{'loss': 0.1109, 'learning_rate': 4.759003804588848e-05, 'epoch': 0.05}"
"{'loss': 0.0973, 'learning_rate': 4.7584202786919686e-05, 'epoch': 0.05}"
"{'loss': 0.1012, 'learning_rate': 4.757836752795089e-05, 'epoch': 0.05}"
"{'loss': 0.0995, 'learning_rate': 4.75725322689821e-05, 'epoch': 0.05}"
"{'loss': 0.1107, 'learning_rate': 4.75666970100133e-05, 'epoch': 0.05}"
"{'loss': 0.1312, 'learning_rate': 4.756086175104451e-05, 'epoch': 0.05}"
"{'loss': 0.111, 'learning_rate': 4.755502649207572e-05, 'epoch': 0.05}"
"{'loss': 0.1575, 'learning_rate': 4.754919123310693e-05, 'epoch': 0.05}"
"{'loss': 0.1299, 'learning_rate': 4.7543355974138135e-05, 'epoch': 0.05}"
"{'loss': 0.1671, 'learning_rate': 4.753752071516934e-05, 'epoch': 0.05}"
"{'loss': 0.1537, 'learning_rate': 4.7531685456200544e-05, 'epoch': 0.05}"
"{'loss': 0.1216, 'learning_rate': 4.752585019723175e-05, 'epoch': 0.05}"
"{'loss': 0.0836, 'learning_rate': 4.752001493826296e-05, 'epoch': 0.06}"
"{'loss': 0.1131, 'learning_rate': 4.751417967929417e-05, 'epoch': 0.06}"
"{'loss': 0.1384, 'learning_rate': 4.7508344420325376e-05, 'epoch': 0.06}"
"{'loss': 0.1292, 'learning_rate': 4.7502509161356584e-05, 'epoch': 0.06}"
"{'loss': 0.1217, 'learning_rate': 4.749667390238779e-05, 'epoch': 0.06}"
"{'loss': 0.1406, 'learning_rate': 4.749083864341899e-05, 'epoch': 0.06}"
"{'loss': 0.1612, 'learning_rate': 4.748500338445021e-05, 'epoch': 0.06}"
"{'loss': 0.1341, 'learning_rate': 4.747916812548141e-05, 'epoch': 0.06}"
"{'loss': 0.1047, 'learning_rate': 4.747333286651262e-05, 'epoch': 0.06}"
"{'loss': 0.1405, 'learning_rate': 4.7467497607543825e-05, 'epoch': 0.06}"
"{'loss': 0.123, 'learning_rate': 4.746166234857503e-05, 'epoch': 0.06}"
"{'loss': 0.1496, 'learning_rate': 4.7455827089606234e-05, 'epoch': 0.06}"
"{'loss': 0.1084, 'learning_rate': 4.744999183063745e-05, 'epoch': 0.06}"
"{'loss': 0.1247, 'learning_rate': 4.744415657166865e-05, 'epoch': 0.06}"
"{'loss': 0.1108, 'learning_rate': 4.743832131269986e-05, 'epoch': 0.06}"
"{'loss': 0.182, 'learning_rate': 4.7432486053731066e-05, 'epoch': 0.06}"
"{'loss': 0.1337, 'learning_rate': 4.7426650794762274e-05, 'epoch': 0.06}"
"{'loss': 0.1237, 'learning_rate': 4.7420815535793475e-05, 'epoch': 0.06}"
"{'loss': 0.1289, 'learning_rate': 4.741498027682469e-05, 'epoch': 0.06}"
"{'loss': 0.1204, 'learning_rate': 4.740914501785589e-05, 'epoch': 0.06}"
"{'loss': 0.1238, 'learning_rate': 4.74033097588871e-05, 'epoch': 0.06}"
"{'loss': 0.1252, 'learning_rate': 4.739747449991831e-05, 'epoch': 0.06}"
"{'loss': 0.1572, 'learning_rate': 4.7391639240949515e-05, 'epoch': 0.06}"
"{'loss': 0.1235, 'learning_rate': 4.738580398198072e-05, 'epoch': 0.06}"
"{'loss': 0.1078, 'learning_rate': 4.737996872301193e-05, 'epoch': 0.06}"
"{'loss': 0.1378, 'learning_rate': 4.737413346404314e-05, 'epoch': 0.06}"
"{'loss': 0.0726, 'learning_rate': 4.736829820507435e-05, 'epoch': 0.06}"
"{'loss': 0.1811, 'learning_rate': 4.736246294610555e-05, 'epoch': 0.06}"
"{'loss': 0.1199, 'learning_rate': 4.7356627687136756e-05, 'epoch': 0.06}"
"{'loss': 0.1587, 'learning_rate': 4.7350792428167964e-05, 'epoch': 0.06}"
"{'loss': 0.1592, 'learning_rate': 4.734495716919917e-05, 'epoch': 0.06}"
"{'loss': 0.1319, 'learning_rate': 4.733912191023038e-05, 'epoch': 0.06}"
"{'loss': 0.1188, 'learning_rate': 4.733328665126159e-05, 'epoch': 0.06}"
"{'loss': 0.1146, 'learning_rate': 4.7327451392292796e-05, 'epoch': 0.06}"
"{'loss': 0.1422, 'learning_rate': 4.7321616133324e-05, 'epoch': 0.06}"
"{'loss': 0.1393, 'learning_rate': 4.731578087435521e-05, 'epoch': 0.06}"
"{'loss': 0.11, 'learning_rate': 4.730994561538641e-05, 'epoch': 0.06}"
"{'loss': 0.164, 'learning_rate': 4.730411035641762e-05, 'epoch': 0.06}"
"{'loss': 0.1007, 'learning_rate': 4.729827509744883e-05, 'epoch': 0.06}"
"{'loss': 0.133, 'learning_rate': 4.729243983848004e-05, 'epoch': 0.06}"
"{'loss': 0.1318, 'learning_rate': 4.728660457951124e-05, 'epoch': 0.06}"
"{'loss': 0.1288, 'learning_rate': 4.728076932054245e-05, 'epoch': 0.06}"
"{'loss': 0.1418, 'learning_rate': 4.7274934061573654e-05, 'epoch': 0.06}"
"{'loss': 0.1003, 'learning_rate': 4.726909880260486e-05, 'epoch': 0.06}"
"{'loss': 0.1189, 'learning_rate': 4.726326354363607e-05, 'epoch': 0.06}"
"{'loss': 0.1271, 'learning_rate': 4.725742828466728e-05, 'epoch': 0.06}"
"{'loss': 0.1168, 'learning_rate': 4.725159302569848e-05, 'epoch': 0.06}"
"{'loss': 0.1193, 'learning_rate': 4.7245757766729694e-05, 'epoch': 0.06}"
"{'loss': 0.1322, 'learning_rate': 4.7239922507760895e-05, 'epoch': 0.06}"
"{'loss': 0.1144, 'learning_rate': 4.72340872487921e-05, 'epoch': 0.06}"
"{'loss': 0.1344, 'learning_rate': 4.722825198982331e-05, 'epoch': 0.06}"
"{'loss': 0.1073, 'learning_rate': 4.722241673085452e-05, 'epoch': 0.06}"
"{'loss': 0.1201, 'learning_rate': 4.721658147188573e-05, 'epoch': 0.06}"
"{'loss': 0.1385, 'learning_rate': 4.7210746212916935e-05, 'epoch': 0.06}"
"{'loss': 0.1196, 'learning_rate': 4.7204910953948136e-05, 'epoch': 0.06}"
"{'loss': 0.1432, 'learning_rate': 4.7199075694979344e-05, 'epoch': 0.06}"
"{'loss': 0.1207, 'learning_rate': 4.719324043601055e-05, 'epoch': 0.06}"
"{'loss': 0.1665, 'learning_rate': 4.718740517704176e-05, 'epoch': 0.06}"
"{'loss': 0.1148, 'learning_rate': 4.718156991807297e-05, 'epoch': 0.06}"
"{'loss': 0.1397, 'learning_rate': 4.7175734659104176e-05, 'epoch': 0.06}"
"{'loss': 0.1424, 'learning_rate': 4.7169899400135384e-05, 'epoch': 0.06}"
"{'loss': 0.0994, 'learning_rate': 4.7164064141166585e-05, 'epoch': 0.06}"
"{'loss': 0.1422, 'learning_rate': 4.71582288821978e-05, 'epoch': 0.06}"
"{'loss': 0.1227, 'learning_rate': 4.7152393623229e-05, 'epoch': 0.06}"
"{'loss': 0.1412, 'learning_rate': 4.714655836426021e-05, 'epoch': 0.06}"
"{'loss': 0.1203, 'learning_rate': 4.714072310529142e-05, 'epoch': 0.06}"
"{'loss': 0.1126, 'learning_rate': 4.7134887846322625e-05, 'epoch': 0.06}"
"{'loss': 0.1172, 'learning_rate': 4.7129052587353826e-05, 'epoch': 0.06}"
"{'loss': 0.1203, 'learning_rate': 4.712321732838504e-05, 'epoch': 0.06}"
"{'loss': 0.1815, 'learning_rate': 4.711738206941624e-05, 'epoch': 0.06}"
"{'loss': 0.128, 'learning_rate': 4.711154681044745e-05, 'epoch': 0.06}"
"{'loss': 0.1778, 'learning_rate': 4.710571155147866e-05, 'epoch': 0.06}"
"{'loss': 0.1185, 'learning_rate': 4.7099876292509866e-05, 'epoch': 0.06}"
"{'loss': 0.1431, 'learning_rate': 4.709404103354107e-05, 'epoch': 0.06}"
"{'loss': 0.1597, 'learning_rate': 4.708820577457228e-05, 'epoch': 0.06}"
"{'loss': 0.1473, 'learning_rate': 4.708237051560348e-05, 'epoch': 0.06}"
"{'loss': 0.1271, 'learning_rate': 4.707653525663469e-05, 'epoch': 0.06}"
"{'loss': 0.0846, 'learning_rate': 4.70706999976659e-05, 'epoch': 0.06}"
"{'loss': 0.108, 'learning_rate': 4.706486473869711e-05, 'epoch': 0.06}"
"{'loss': 0.1912, 'learning_rate': 4.7059029479728315e-05, 'epoch': 0.06}"
"{'loss': 0.1567, 'learning_rate': 4.705319422075952e-05, 'epoch': 0.06}"
"{'loss': 0.1427, 'learning_rate': 4.7047358961790724e-05, 'epoch': 0.06}"
"{'loss': 0.1804, 'learning_rate': 4.704152370282193e-05, 'epoch': 0.06}"
"{'loss': 0.0913, 'learning_rate': 4.703568844385314e-05, 'epoch': 0.06}"
"{'loss': 0.1016, 'learning_rate': 4.702985318488435e-05, 'epoch': 0.06}"
"{'loss': 0.1253, 'learning_rate': 4.7024017925915556e-05, 'epoch': 0.06}"
"{'loss': 0.1328, 'learning_rate': 4.7018182666946764e-05, 'epoch': 0.07}"
"{'loss': 0.1833, 'learning_rate': 4.701234740797797e-05, 'epoch': 0.07}"
"{'loss': 0.1034, 'learning_rate': 4.700651214900917e-05, 'epoch': 0.07}"
"{'loss': 0.1649, 'learning_rate': 4.700067689004039e-05, 'epoch': 0.07}"
"{'loss': 0.1093, 'learning_rate': 4.699484163107159e-05, 'epoch': 0.07}"
"{'loss': 0.1416, 'learning_rate': 4.69890063721028e-05, 'epoch': 0.07}"
"{'loss': 0.1193, 'learning_rate': 4.6983171113134005e-05, 'epoch': 0.07}"
"{'loss': 0.1203, 'learning_rate': 4.697733585416521e-05, 'epoch': 0.07}"
"{'loss': 0.1343, 'learning_rate': 4.6971500595196414e-05, 'epoch': 0.07}"
"{'loss': 0.1231, 'learning_rate': 4.696566533622763e-05, 'epoch': 0.07}"
"{'loss': 0.1473, 'learning_rate': 4.695983007725883e-05, 'epoch': 0.07}"
"{'loss': 0.1244, 'learning_rate': 4.695399481829004e-05, 'epoch': 0.07}"
"{'loss': 0.1424, 'learning_rate': 4.6948159559321246e-05, 'epoch': 0.07}"
"{'loss': 0.1343, 'learning_rate': 4.6942324300352454e-05, 'epoch': 0.07}"
"{'loss': 0.0938, 'learning_rate': 4.6936489041383655e-05, 'epoch': 0.07}"
"{'loss': 0.1421, 'learning_rate': 4.693065378241487e-05, 'epoch': 0.07}"
"{'loss': 0.1117, 'learning_rate': 4.692481852344607e-05, 'epoch': 0.07}"
"{'loss': 0.1417, 'learning_rate': 4.691898326447728e-05, 'epoch': 0.07}"
"{'loss': 0.1014, 'learning_rate': 4.691314800550849e-05, 'epoch': 0.07}"
"{'loss': 0.1376, 'learning_rate': 4.6907312746539695e-05, 'epoch': 0.07}"
"{'loss': 0.1316, 'learning_rate': 4.69014774875709e-05, 'epoch': 0.07}"
"{'loss': 0.0935, 'learning_rate': 4.689564222860211e-05, 'epoch': 0.07}"
"{'loss': 0.1366, 'learning_rate': 4.688980696963332e-05, 'epoch': 0.07}"
"{'loss': 0.1347, 'learning_rate': 4.688397171066452e-05, 'epoch': 0.07}"
"{'loss': 0.1201, 'learning_rate': 4.687813645169573e-05, 'epoch': 0.07}"
"{'loss': 0.174, 'learning_rate': 4.6872301192726936e-05, 'epoch': 0.07}"
"{'loss': 0.127, 'learning_rate': 4.6866465933758144e-05, 'epoch': 0.07}"
"{'loss': 0.1558, 'learning_rate': 4.686063067478935e-05, 'epoch': 0.07}"
"{'loss': 0.1199, 'learning_rate': 4.685479541582056e-05, 'epoch': 0.07}"
"{'loss': 0.0986, 'learning_rate': 4.684896015685176e-05, 'epoch': 0.07}"
"{'loss': 0.1142, 'learning_rate': 4.6843124897882976e-05, 'epoch': 0.07}"
"{'loss': 0.1305, 'learning_rate': 4.683728963891418e-05, 'epoch': 0.07}"
"{'loss': 0.1623, 'learning_rate': 4.6831454379945385e-05, 'epoch': 0.07}"
"{'loss': 0.1332, 'learning_rate': 4.682561912097659e-05, 'epoch': 0.07}"
"{'loss': 0.1309, 'learning_rate': 4.68197838620078e-05, 'epoch': 0.07}"
"{'loss': 0.1307, 'learning_rate': 4.6813948603039e-05, 'epoch': 0.07}"
"{'loss': 0.1351, 'learning_rate': 4.6808113344070217e-05, 'epoch': 0.07}"
"{'loss': 0.143, 'learning_rate': 4.680227808510142e-05, 'epoch': 0.07}"
"{'loss': 0.1187, 'learning_rate': 4.6796442826132626e-05, 'epoch': 0.07}"
"{'loss': 0.1239, 'learning_rate': 4.6790607567163834e-05, 'epoch': 0.07}"
"{'loss': 0.1378, 'learning_rate': 4.678477230819504e-05, 'epoch': 0.07}"
"{'loss': 0.1468, 'learning_rate': 4.677893704922624e-05, 'epoch': 0.07}"
"{'loss': 0.1431, 'learning_rate': 4.677310179025746e-05, 'epoch': 0.07}"
"{'loss': 0.1554, 'learning_rate': 4.676726653128866e-05, 'epoch': 0.07}"
"{'loss': 0.1175, 'learning_rate': 4.676143127231987e-05, 'epoch': 0.07}"
"{'loss': 0.0951, 'learning_rate': 4.6755596013351075e-05, 'epoch': 0.07}"
"{'loss': 0.1939, 'learning_rate': 4.674976075438228e-05, 'epoch': 0.07}"
"{'loss': 0.1055, 'learning_rate': 4.674392549541349e-05, 'epoch': 0.07}"
"{'loss': 0.1234, 'learning_rate': 4.67380902364447e-05, 'epoch': 0.07}"
"{'loss': 0.1118, 'learning_rate': 4.6732254977475907e-05, 'epoch': 0.07}"
"{'loss': 0.1321, 'learning_rate': 4.672641971850711e-05, 'epoch': 0.07}"
"{'loss': 0.1314, 'learning_rate': 4.6720584459538316e-05, 'epoch': 0.07}"
"{'loss': 0.1032, 'learning_rate': 4.6714749200569524e-05, 'epoch': 0.07}"
"{'loss': 0.128, 'learning_rate': 4.670891394160073e-05, 'epoch': 0.07}"
